Year,Category,Provincial/territorial prescribed drugs,Federal direct prescribed drugs,Workers compensation board prescribed drugs,Drug insurance funds premium on prescribed drugs,Total public-sector prescribed drugs,Private insurers* prescribed drugs,Out-of-pocket prescribed drugs,Total private-sector prescribed drugs,Total prescribed drugs,Private over-the-counter drugs ,Private personal health supplies ,Total non-prescribed drugs,Public-sector total drugs,Private-sector total drugs,Total drugs,Shorthand,Legend,Province,Province Code
1990,G.7.3: Percentage by year,2.485887738,0.706472845,0.033315015,,3.225675598,,,16.15945072,6.001639472999999,,,14.12249787,3.225675598,30.28194859,9.032737781,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1991,G.7.3: Percentage by year,2.763205164,0.809229392,0.034716141,,3.607150697,,,16.80791363,6.528221537,,,14.29091134,3.607150697,31.09882497,9.690520914,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1992,G.7.3: Percentage by year,3.245031047,0.884622307,0.039100124,,4.168753478,,,16.86365153,7.0000201539999996,,,15.46173142,4.168753478,32.32538295,10.44835702,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1993,G.7.3: Percentage by year,3.258214666,1.048338997,0.03521913,,4.3417727930000005,,,17.95357347,7.610834361,,,13.96901482,4.3417727930000005,31.922588300000005,10.96568583,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1994,G.7.3: Percentage by year,2.8899883980000003,1.160702802,0.036613374,,4.087304574,,,18.73075325,7.685583127999999,,,13.75535902,4.087304574,32.48611227,11.06563481,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1995,G.7.3: Percentage by year,3.652077272,1.277036667,0.038827962,,4.9679419010000005,,,20.10749789,8.790326318,,,12.56782486,4.9679419010000005,32.67532275,11.96340867,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1996,G.7.3: Percentage by year,3.3752461339999997,1.308720816,0.040543817,,4.724510767,,,20.77372334,8.97308516,,,12.89679672,4.724510767,33.67052007,12.38714676,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1997,G.7.3: Percentage by year,3.2733548260000003,1.391840485,0.042470765,,4.707666077,,,21.99693321,9.439608227,,,10.81692572,4.707666077,32.81385893,12.400119300000002,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1998,G.7.3: Percentage by year,3.595957442,1.4096752940000001,0.041041413,,5.046674148999999,,,21.04837303,9.41782291,,,11.835938,5.046674148999999,32.88431103,12.65101997,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1999,G.7.3: Percentage by year,3.889484562,1.3600870619999998,0.041091356,,5.29066298,,,18.31309933,8.759753042,,,11.08220348,5.29066298,29.39530281,11.71197803,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2000,G.7.3: Percentage by year,4.356269643,1.277602016,0.044754024,,5.678625683,,,19.40010513,9.251897905,,,10.71104241,5.678625683,30.11114754,12.04120867,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2001,G.7.3: Percentage by year,5.050269786,1.3988339930000002,0.049830970999999995,,6.49893475,,,17.73475361,9.568484676,,,9.827587872999999,6.49893475,27.56234148,12.253315400000002,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2002,G.7.3: Percentage by year,5.642915751,1.547410462,0.050952967,,7.24127918,,,19.19641819,10.47731529,,,9.653171551,7.24127918,28.84958974,13.09025118,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2003,G.7.3: Percentage by year,5.972357528,1.664485734,0.056306388,,7.69314965,,,20.79954331,11.10332407,,,9.720239217,7.69314965,30.51978253,13.63244932,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2004,G.7.3: Percentage by year,6.030688268,1.679940851,0.059618087,,7.7702472060000005,,,20.6056897,11.06878897,,,9.658503368,7.7702472060000005,30.26419307,13.5508987,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2005,G.7.3: Percentage by year,5.955466461,1.6915362180000002,0.056111758,,7.703114437000001,,,20.3768767,10.94422505,,,9.338654639,7.703114437000001,29.71553134,13.33243559,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2006,G.7.3: Percentage by year,5.873029,1.7923890059999998,0.058828,,7.724246005,,,22.08436645,11.46568342,,,9.067529692,7.724246005,31.15189614,13.82817021,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2007,G.7.3: Percentage by year,5.799744405,1.788548789,0.058527227,,7.646820421,,,22.39575784,11.43449931,,,8.921755535,7.646820421,31.31751337,13.72569794,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2008,G.7.3: Percentage by year,5.566135984,1.7106743480000002,0.062748993,,7.339559324,,,21.49699036,10.98983021,,,8.758579643,7.339559324,30.255570000000002,13.24809219,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2009,G.7.3: Percentage by year,5.244677053999999,1.601368598,0.059714479,,6.905760131,,,23.56230955,11.11929974,,,8.981188666,6.905760131,32.54349822,13.39123454,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2010,G.7.3: Percentage by year,5.182489016,1.551851558,0.062567339,,6.796907912999999,,,25.63883429,11.69289024,,,8.229399793999999,6.796907912999999,33.86823408,13.83125949,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2011,G.7.3: Percentage by year,5.1492373460000005,1.543177566,0.060133907,,6.75254882,,,24.86854351,11.26218961,,,8.520584909,6.75254882,33.38912842,13.38323115,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2012,G.7.3: Percentage by year,4.860123772,1.4638326019999999,0.054952372,,6.378908745,,,23.23378676,10.55834716,,,8.914665676,6.378908745,32.14845244,12.76888206,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2013,G.7.3: Percentage by year,4.633209358999999,1.362045983,0.050966653,,6.046221995,,,23.63768182,10.16855747,,,9.142072197000001,6.046221995,32.77975402,12.31088613,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2014,G.7.3: Percentage by year,4.69533995,1.392175239,0.045441499,,6.132956687999999,,,23.01968036,10.25774276,,,8.87554595,6.132956687999999,31.89522631,12.42570198,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2015,G.7.3: Percentage by year,4.762114052,1.4002582380000002,0.038651822999999995,,6.201024114,,,21.21700892,9.940892946,,,8.009720924,6.201024114,29.22672984,11.93578746,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2016,G.7.3: Percentage by year,4.824625372,1.2799838140000002,0.035679767,,6.140288953,,,20.42398526,9.806890281,,,8.017516627000001,6.140288953,28.44150189,11.864973599999999,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2017,G.7.3: Percentage by year,4.574670677,1.213230791,0.030781778,,5.818683246,,,19.84023601,9.471391644,,,7.735810300000001,5.818683246,27.57604631,11.48662203,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
2018,G.7.3: Percentage by year,4.516914578,1.219378716,0.03370764,,5.770000934,,,19.41974322,9.405621099,,,7.607977537000001,5.770000934,27.02772076,11.43201222,G.7.3,Expenditure on drugs by type as a percentage share of public; private; and total health expenditures; by source of finance; Manitoba; 1985 to 2018,Manitoba,Man.
1985,G.7.4: Expenditure by year,29.98396888,5.997348166,0.279967106,,36.26128415,,,55.40407401,91.66535817,,,56.35220333,36.26128415,111.75627730000001,148.0175615,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1986,G.7.4: Expenditure by year,31.67680698,6.604619863,0.34259060799999996,,38.62401745,,,62.47714657,101.101164,,,63.26246141,38.62401745,125.739608,164.3636254,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1987,G.7.4: Expenditure by year,38.48253772,7.053138497999999,0.375219485,,45.91089571,,,56.33475627,102.245652,,,72.93811809,45.91089571,129.2728744,175.18377009999998,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1988,G.7.4: Expenditure by year,43.09731542,8.421211956,0.468106058,,51.98663344,,,61.78031744,113.76695090000001,,,68.37713866,51.98663344,130.1574561,182.1440895,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1989,G.7.4: Expenditure by year,41.25647903,10.43562145,0.507171382,,52.19927187,,,67.90579582,120.10506770000002,,,64.24662003,52.19927187,132.1524159,184.35168769999999,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1990,G.7.4: Expenditure by year,43.86759859,12.46688123,0.587898519,,56.92237834,,,77.92963006,134.85200840000002,,,68.10633934,56.92237834,146.03596940000003,202.9583477,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1991,G.7.4: Expenditure by year,49.95385783,14.62943488,0.627606371,,65.21089908,,,86.34390618,151.5548053,,,73.41381778,65.21089908,159.757724,224.968623,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1992,G.7.4: Expenditure by year,61.22415458,16.69021099,0.7377038909999999,,78.65206946,,,91.32706564,169.9791351,46.31753855,37.41726575,83.73480431,78.65206946,175.0618699,253.7139394,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1993,G.7.4: Expenditure by year,60.89771562,19.59399752,0.6582637410000001,,81.14997688,,,106.0619825,187.2119594,45.05950605,37.46341945,82.52292549,81.14997688,188.584908,269.7348849,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1994,G.7.4: Expenditure by year,54.43447166,21.86245585,0.6896324090000001,,76.98655993,,,114.93585379999999,191.92241380000002,46.54894821,37.85683694,84.40578515,76.98655993,199.341639,276.32819889999996,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1995,G.7.4: Expenditure by year,70.48914233,24.6482242,0.7494227379999999,,95.88678928,,,131.0800994,226.9668887,44.96805033,36.96117532,81.92922565,95.88678928,213.0093251,308.8961144,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1996,G.7.4: Expenditure by year,65.03278116,25.21586605,0.781180711,,91.02982792,,,144.1049685,235.13479640000003,47.77215883,41.69146089,89.46361973,91.02982792,233.56858819999997,324.5984161,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1997,G.7.4: Expenditure by year,64.88123791,27.58770084,0.841813971,,93.31075272,,,164.2973171,257.6080699,42.34334772,38.44936367,80.79271139,93.31075272,245.09002850000002,338.4007813,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1998,G.7.4: Expenditure by year,75.51027899,29.60128879,0.8618145690000001,,105.97338229999998,,,166.1136776,272.08706,48.64226738,44.76690905,93.40917643,105.97338229999998,259.52285409999996,365.4962364,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
1999,G.7.4: Expenditure by year,92.42799287,32.32050808,0.976476839,,125.72497779999999,,,158.0277569,283.7527347,51.12662374,44.5041445,95.63076824,125.72497779999999,253.65852510000002,379.38350289999994,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2000,G.7.4: Expenditure by year,114.1089471,33.46574772,1.172295322,,148.74699019999997,,,178.93108869999998,327.67807880000004,52.97246379999999,45.8176441,98.79010789,148.74699019999997,277.7211966,426.4681867,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2001,G.7.4: Expenditure by year,139.7013337,38.69475944,1.378431926,,179.7745251,,,184.4005264,364.1750515,55.61295034,46.57129292,102.18424329999999,179.7745251,286.5847696000001,466.35929469999996,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2002,G.7.4: Expenditure by year,164.087747,44.99643581,1.4816378559999999,,210.56582059999997,,,207.17356769999998,417.7393883,56.747193200000005,47.43276212,104.17995529999999,210.56582059999997,311.353523,521.9193436,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2003,G.7.4: Expenditure by year,187.37653799999998,52.22151772,1.766554657,,241.36461040000003,,,229.50776150000002,470.87237180000005,58.77273489,48.48300191,107.25573680000001,241.36461040000003,336.7634983,578.1281086,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2004,G.7.4: Expenditure by year,200.39167319999999,55.82217866,1.981028975,,258.1948808,,,236.81797949999998,495.0128603,61.41898873,49.58468481,111.0036735,258.1948808,347.82165299999997,606.0165339,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2005,G.7.4: Expenditure by year,212.5106034,60.35956792,2.002251816,,274.87242319999996,,,249.8403015,524.7127246,63.17904576,51.32193126,114.500977,274.87242319999996,364.3412785,639.2137017000001,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2006,G.7.4: Expenditure by year,219.87384709999998,67.10327265,2.202396513,,289.17951630000005,,,291.3159091,580.4954253999999,66.29084527,53.31936231,119.6102076,289.17951630000005,410.92611669999997,700.1056329,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
2007,G.7.4: Expenditure by year,228.3948129,70.43332214,2.304811052,,301.1329461,,,304.7585352,605.8914812999999,68.74886053,52.65721861,121.4060791,301.1329461,426.16461439999995,727.2975604,G.7.4,Expenditure on Drugs per capita by Type; by Source of Finance; in dollars; Manitoba; 1985 to 2018,Manitoba,Man.
