Year,Category,Hospitals,Other Institutions,Physicians,Other Professionals ,Drugs,Capital,Public Health,Administration,Other Health Spending,Total,Shorthand,Legend,Province,Province Code
1999,F.3.13.1: Expenditure by year,67.71545621,3.01937774,14.47825896,1.915066436,1.318672668,23.34685659,4.531822099,9.533875688,21.51905868,147.3784451,F.3.13.1,Territorial government health expenditure by use of funds in millions of current dollars; Nunavut; 1974-1975 to 2018-2019,Nunavut,Nun.
1982,D.1.10.3: Expenditure by year,518.723742,126.0441421,247.6534335,166.0931415,106.0352609,48.8187976,44.19030013,39.16216397,50.42716754,1347.148149,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1983,D.1.10.3: Expenditure by year,544.6330162,136.6651047,274.5312381,181.9431465,113.4302229,37.71628126,40.53756656,44.23499528,56.61480465,1430.306376,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1984,D.1.10.3: Expenditure by year,553.3381078,145.008396,282.10338,196.6357615,131.389144,36.09790419,43.77985419,53.36747824,61.83229365,1503.55232,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1985,D.1.10.3: Expenditure by year,565.6154896,149.1300695,285.6064275,204.0735684,140.0372387,44.74314262,45.71681914,55.65933599,68.75775855,1559.33985,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1986,D.1.10.3: Expenditure by year,616.4633067,157.6087889,301.3533888,213.9120723,148.322888,41.5715541,46.83189706,59.94603237,73.08242211,1659.09235,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1987,D.1.10.3: Expenditure by year,651.6369273,159.4485639,314.4250065,224.9265192,165.9871205,48.48834262,49.37882303,58.55250526,78.30584954,1751.149658,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1988,D.1.10.3: Expenditure by year,673.1014621,186.658539,329.449261,238.2409705,181.2381279,60.59214377,57.88057864,59.79622887,87.35400819,1874.31132,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1989,D.1.10.3: Expenditure by year,716.484322,211.2842625,341.9144837,256.7896122,199.466399,78.30675416,63.96560381,66.58587124,100.8440674,2035.641376,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1990,D.1.10.3: Expenditure by year,773.7489774,238.8864363,375.9007494,279.5971146,219.2931264,88.91749856,72.10251171,73.2567604,119.7836455,2241.48682,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1991,D.1.10.3: Expenditure by year,821.0406272,268.2128605,405.833476,299.039463,240.0263206,79.51090079,82.21804172,78.12415714,135.1948406,2409.200687,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1992,D.1.10.3: Expenditure by year,854.9247704,282.8198691,400.5475682,313.9444532,257.6646519,78.04576547,116.5691871,83.1568139,140.7594067,2528.432486,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1993,D.1.10.3: Expenditure by year,866.1954175,285.5076633,412.5111297,311.5565407,278.934322,84.44617206,136.6723724,80.95785556,149.4385931,2606.220066,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1994,D.1.10.3: Expenditure by year,866.9162521,292.5564092,428.7733848,317.8983019,283.7187504,94.26432913,127.914143,82.51443982,163.8020275,2658.358038,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1995,D.1.10.3: Expenditure by year,828.2149338,287.9579641,437.6955102,341.27089,290.5314114,81.19890397,148.2733226,96.85483325,165.5835731,2677.581342,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1996,D.1.10.3: Expenditure by year,809.1300054,299.0339616,431.5227315,354.3702465,299.631318,89.90356529,152.9100932,97.86579335,144.3571224,2678.724837,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1997,D.1.10.3: Expenditure by year,831.1612829,309.9870586,425.7069549,377.556581,316.4162555,83.38806619,126.7471992,102.2087789,170.1135511,2743.285728,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1998,D.1.10.3: Expenditure by year,847.9180404,313.374621,439.9166714,432.0448702,347.9366794,57.26241309,153.4670959,86.44495766,187.3432371,2865.708586,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1999,D.1.10.3: Expenditure by year,897.6502632,345.1164093,466.4465692,420.5704068,375.0787285,114.7564007,170.420337,80.42373746,190.7820265,3061.244879,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2000,D.1.10.3: Expenditure by year,954.7190799,399.7749517,500.4224385,461.8782813,412.3986131,123.738274,183.7271676,91.30210968,192.649456,3320.610372,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2001,D.1.10.3: Expenditure by year,1023.947877,430.1339296,549.2943643,462.4004557,448.1411018,136.0689992,202.4295326,114.8202247,232.1886303,3599.425115,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2002,D.1.10.3: Expenditure by year,1084.799952,460.1578804,595.2733396,473.9387708,483.6992005,136.0906657,191.9582345,138.0668263,243.6914812,3807.676351,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2003,D.1.10.3: Expenditure by year,1122.636094,452.289906,616.0681669,499.0445109,514.6140288,147.5852565,202.5612014,134.6406756,256.3747039,3945.814543,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2004,D.1.10.3: Expenditure by year,1125.268769,454.1484466,618.3974755,538.3976146,556.3221727,169.2810827,208.644652,139.3909375,263.9170998,4073.76825,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2005,D.1.10.3: Expenditure by year,1154.707828,391.4378085,632.2423634,525.6880244,570.4597055,233.4349815,250.5062867,165.1901671,307.1882939,4230.855459,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2006,D.1.10.3: Expenditure by year,1223.334707,389.4538911,689.2253592,568.5485571,632.3695156,282.9834415,272.5267982,174.1113896,342.1578296,4574.711489,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2007,D.1.10.3: Expenditure by year,1282.120571,378.9030813,731.1469821,569.7057493,624.8411517,243.486535,301.6130817,180.1424076,405.5552945,4717.514854,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2008,D.1.10.3: Expenditure by year,1384.795365,378.421281,757.7785963,669.9175141,659.258995,310.4056256,333.7214296,171.8671708,449.1026798,5115.268657,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2009,D.1.10.3: Expenditure by year,1437.984073,391.6950253,783.1249366,657.6886066,679.7149696,265.7314383,353.8667457,167.2104503,460.0792538,5197.095499,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2010,D.1.10.3: Expenditure by year,1559.684773,377.0256656,813.3323698,614.0785328,785.3461841,300.7031629,363.4580787,164.2270759,475.7034984,5453.559341,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2011,D.1.10.3: Expenditure by year,1741.564083,342.6732093,852.2844499,614.4821878,776.7901158,272.0757536,402.0379184,177.4744493,416.8375484,5596.219715,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2012,D.1.10.3: Expenditure by year,1811.534899,331.9801812,855.0692945,677.5071233,768.2776384,297.4086641,424.3713774,183.8716769,410.7376295,5760.758485,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2013,D.1.10.3: Expenditure by year,1845.718742,335.7874063,875.2562266,640.782467,746.546671,164.5979561,448.1404327,192.9693882,383.4641752,5633.263465,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2014,D.1.10.3: Expenditure by year,1901.84327,341.6425623,880.7073786,703.3877668,740.9302967,247.8558436,470.3924093,201.3110198,439.240289,5927.310836,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2015,D.1.10.3: Expenditure by year,1937.661542,354.3369241,911.382419,733.9713018,765.2403219,245.9265865,487.0678799,183.6057894,413.6310092,6032.823774,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2016,D.1.10.3: Expenditure by year,1970.738437,371.920642,941.3788971,766.6109068,800.8820439,251.9806455,508.3197816,204.8088496,421.0361582,6237.676361,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2017,D.1.10.3: Expenditure by year,2037.716273,385.6307244,954.4258412,804.6229768,818.3254905,243.2579564,522.9216942,210.3052823,438.0425183,6415.248757,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
2018,D.1.10.3: Expenditure by year,2100.181782,402.1409269,981.8851456,844.9395764,837.708909,224.0539793,537.1332286,214.7763159,453.767937,6596.587801,D.1.10.3,Per capita total health expenditure by use of funds in current dollars; British Columbia; 1975 to 2018,British Columbia,B.C.
1975,D.1.12.1: Expenditure by year,13.78725,1.0368,2.7395,2.97075,2.9476,3.991,4.125534215,2.199365785,1.2813,35.0791,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1976,D.1.12.1: Expenditure by year,14.4724,1.2281,2.80455,3.18795,3.23085,5.29975,4.791476812,2.570673188,1.4597,39.04545,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1977,D.1.12.1: Expenditure by year,18.7177,1.4615,3.01335,3.5629,3.7175,7.92625,5.476863198,2.776486802,2.6557,49.30825,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1978,D.1.12.1: Expenditure by year,21.4747,1.6515,3.1691,3.9322,4.52925,8.5585,5.805946851,3.044853149,4.3374,56.50345,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1979,D.1.12.1: Expenditure by year,24.44095,1.19515,3.54475,4.27455,4.8639,5.5935,6.233626999,3.618973001,5.18915,58.95455,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1980,D.1.12.1: Expenditure by year,24.35885,1.3527,4.1375,4.9819,5.27845,4.8655,6.63199462,3.36900538,6.10435,61.08025,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1981,D.1.12.1: Expenditure by year,28.2645,1.62495,5.38105,6.0881,5.96565,9.3865,6.776091589,2.950408411,7.38625,73.8235,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1982,D.1.12.1: Expenditure by year,39.38365,1.70185,8.49345,6.955,6.7377,18.384,12.76513681,5.514863188,10.43285,110.3685,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1983,D.1.12.1: Expenditure by year,41.3586,2.04025,9.2834,8.2039,7.87275,22.763,15.02776425,6.987535755,9.94425,123.48145,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1984,D.1.12.1: Expenditure by year,48.4462,2.44505,10.08575,7.97915,8.7279,16.40225,16.71299401,8.137455992,6.8166,125.75335,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1985,D.1.12.1: Expenditure by year,53.08729213,2.74105,10.46869301,8.338770296,9.896266296,20.926,17.52141922,8.97108078,6.596737644,138.5473094,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1986,D.1.12.1: Expenditure by year,58.44611775,3.14405,11.82954874,9.001832704,11.19071448,34.48375,20.00259085,10.80170915,8.042703868,166.9430175,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1987,D.1.12.1: Expenditure by year,68.17875298,3.206,12.75562037,9.130184506,12.34244597,33.60125,20.88339964,11.98450111,9.174812492,181.2569671,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1988,D.1.12.1: Expenditure by year,96.28103301,3.51805,14.13224755,12.90743196,13.63698464,17.02277783,17.70324556,13.24709812,22.74337591,211.1922446,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1989,D.1.12.1: Expenditure by year,110.7166786,4.37475,14.29974639,15.25821323,15.18227551,11.69072951,17.81344685,14.586822,29.00467279,232.9273349,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1990,D.1.12.1: Expenditure by year,117.6065099,5.25275,15.72720933,15.70550069,15.69913085,9.355160839,19.73197004,16.47646819,31.27801732,246.8327171,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1991,D.1.12.1: Expenditure by year,141.802259,5.99065,17.36096731,17.91305185,18.90877813,4.279655121,21.89208857,17.26912201,34.04535632,279.4619283,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
1992,D.1.12.1: Expenditure by year,134.6867785,6.6107,18.25536295,18.43911659,18.72805548,5.98028501,23.01971844,18.16103632,35.75703461,279.6380879,D.1.12.1,Total health expenditure by use of funds in millions of current dollars; Northwest Territories; 1975 to 2018,Northwest Territories,N.W.T.
